source,State,District,Rivers / Streams,start_date
news_reports,Tamil Nadu,"Dharmapuri, Dindigul, Krishnagiri, Namakkal, Perambalur, Ariyalur, Pudukkottai, Ramanathapuram, The Nilgiris, Thiruvarur, Coimbatore, Cuddalore, Erode, Chennai, Kancheepuram, Kanniyakumari, Karur, Nagapattinam, Madurai, Salem, Sivaganga, Thanjavur, Virudhunagar, Theni, Tirunelveli, Tiruppur, Viluppuram, Thiruvallur, Chengalpattu, Kallakurichi, Vellore, Tiruchirappalli, Thoothukkudi, Tenkasi, Tirupathur, Ranipet, Tiruvannamalai, Mayiladuthurai",N/A,2024-02-02 18:30:00+00
news_reports,Assam,Kamrup,Boko,2024-06-06 18:30:00+00
news_reports,Tamil Nadu,"Ariyalur, Dharmapuri, Dindigul, Krishnagiri, Namakkal, Vellore, Tiruvannamalai, Tiruchirappalli, Thoothukkudi, Thiruvarur, The Nilgiris, Ramanathapuram, Pudukkottai, Virudhunagar, Nagapattinam, Chennai, Coimbatore, Perambalur, Erode, Kancheepuram, Kanniyakumari, Cuddalore, Madurai, Salem, Sivaganga, Thanjavur, Theni, Thiruvallur, Tirunelveli, Tiruppur, Karur, Viluppuram, Kallakurichi, Chengalpattu, Mayiladuthurai, Ranipet, Tenkasi, Tirupathur",N/A,2024-07-17 18:30:00+00
news_reports,"Kerala, Tamil Nadu","Tirunelveli, Pathanamthitta",Thamirabarani,2022-02-08 18:30:00+00
news_reports,Kerala,Wayanad,Kabini/Kapila,2020-06-29 18:30:00+00
news_reports,Telangana,Peddapalli,"Godavari, Manair",2024-07-06 18:30:00+00
news_reports,Kerala,Kannur,Sreekandapuram,2020-05-15 18:30:00+00
news_reports,Karnataka,Uttara Kannada,N/A,2024-04-26 18:30:00+00
news_reports,Kerala,Alappuzha,Pampa,2022-04-27 18:30:00+00
news_reports,Tamil Nadu,"Madurai, Perambalur, Pudukkottai, Namakkal, Ramanathapuram, Krishnagiri, The Nilgiris, Dindigul, Thiruvarur, Thoothukkudi, Dharmapuri, Tiruchirappalli, Ariyalur, Tiruvannamalai, Coimbatore, Cuddalore, Chennai, Erode, Kancheepuram, Nagapattinam, Kanniyakumari, Karur, Salem, Thanjavur, Sivaganga, Thiruvallur, Tirunelveli, Tiruppur, Viluppuram, Theni, Chengalpattu, Kallakurichi, Mayiladuthurai, Virudhunagar, Vellore, Ranipet, Tenkasi, Tirupathur",N/A,2017-11-29 18:30:00+00
news_reports,Andhra Pradesh,Krishna,N/A,2019-07-13 18:30:00+00
news_reports,Kerala,"Thiruvananthapuram, Alappuzha, Ernakulam, Kasargod, Kozhikode, Pathanamthitta, Kannur, Kollam, Idukki, Thrissur, Palakkad, Wayanad, Malappuram, Kottayam","Periyar, Chaliyar, Manimalayar, Bharathapuzha, Achankovil",2023-12-17 18:30:00+00
news_reports,Karnataka,Kalaburagi / Gulbarga,Bhima,2024-06-02 18:30:00+00
news_reports,Kerala,Alappuzha,Pampa,2020-03-06 18:30:00+00
news_reports,Telangana,Karimnagar,Manair,2024-05-21 18:30:00+00
news_reports,"Telangana, Andhra Pradesh","Kurnool, Jogulamba Gadwal, Siddipet",Tungabhadra,2017-12-14 18:30:00+00
news_reports,Tamil Nadu,"Tiruvannamalai, Vellore, Viluppuram, Pudukkottai, Karur, Namakkal, Ariyalur, Thanjavur, Perambalur, Nagapattinam, Chengalpattu, Dharmapuri",N/A,2024-06-27 18:30:00+00
news_reports,"Telangana, Andhra Pradesh, Tamil Nadu","Srikakulam, Vizianagaram, Visakhapatnam, Kakinada, East Godavari, Dr. B. R. Ambedkar Konaseema / Konaseema, West Godavari, Krishna, Palnadu / Narasaraopet, Guntur, Bapatla, Sri Potti Sriramulu Nellore, Prakasam, Kurnool, Nandyal, Anantapur, Sri Sathya Sai, Annamayya, Tirupati, Chittoor, Virudhunagar, Viluppuram, Vellore, Tiruvannamalai, Thiruvallur, Thiruvarur, Tiruppur, Tirupathur, Tirunelveli, Tiruchirappalli, Thoothukkudi, Theni, Thanjavur, Tenkasi, Sivaganga, Salem, Ranipet, Ramanathapuram, Pudukkottai, Perambalur, The Nilgiris, Nagapattinam, Mayiladuthurai, Madurai, Krishnagiri, Karur, Kanniyakumari, Kancheepuram, Kallakurichi, Erode, Dindigul, Dharmapuri, Cuddalore, Coimbatore, Chennai, Chengalpattu, Ariyalur, Adilabad, Komaram Bheem Asifabad, Mancherial, Nirmal, Nizamabad, Jagtial, Peddapalli, Kamareddy, Rajanna Sircilla, Karimnagar, Jayashankar Bhoopalpally, Sangareddy, Medak, Siddipet, Jangoan, Hanumakonda, Warangal, Mulug, Bhadradri Kothagudem, Khammam, Mahabubabad, Suryapet, Nalgonda, Yadadri Bhuvanagiri, Medchal-Malkajgiri, Hyderabad, Rangareddy, Vikarabad, Narayanpet, Mahabubnagar, Nagarkurnool, Wanaparthy, Jogulamba Gadwal",N/A,2024-02-19 18:30:00+00
news_reports,Telangana,"Mahabubnagar, Rangareddy, Vikarabad, Komaram Bheem Asifabad, Mulug, Nalgonda, Nizamabad","Dundubhi, Godavari, Krishna",2021-04-17 18:30:00+00
news_reports,Andhra Pradesh,Guntur,N/A,2019-10-30 18:30:00+00
news_reports,Telangana,Karimnagar,N/A,2022-06-30 18:30:00+00
news_reports,Kerala,Alappuzha,N/A,2024-04-10 18:30:00+00
news_reports,N/A,N/A,N/A,2014-09-14 18:30:00+00
news_reports,Kerala,"Thiruvananthapuram, Kollam, Kozhikode, Wayanad, Kasargod, Malappuram, Pathanamthitta, Ernakulam","Neyyar,  Vamanapuram, Kallada, Kabini/Kapila, Chandragiri, Chaliyar, Pampa, Kadalundi, Periyar, Ithikkara, Kuttiyadi/Kuttiady",2015-06-12 18:30:00+00
news_reports,Kerala,Kannur,"Valapattanam, Irikkur",2020-03-09 18:30:00+00
news_reports,Karnataka,Gadag,N/A,2024-06-10 18:30:00+00
news_reports,Andhra Pradesh,"Medak, Nizamabad, Prakasam, Visakhapatnam, Mahbubnagar, Warangal, Anantapur, East Godavari, Krishna, Hyderabad, Karimnagar, Khammam, Guntur, Kurnool, Nalgonda, Sri Potti Sriramulu Nellore, Y.s.r. / Kadapa, Rangareddy, Srikakulam, Chittoor, Palnadu / Narasaraopet, Tirupati, Bapatla, Sri Sathya Sai, Dr. B. R. Ambedkar Konaseema / Konaseema, Annamayya, Nandyal, Kakinada, West Godavari, East Godavari, Vizianagaram",N/A,2019-10-10 18:30:00+00
news_reports,Karnataka,Udupi,Papanashini,2023-03-19 18:30:00+00
news_reports,Andhra Pradesh,"Mahbubnagar, Medak, Nizamabad, Prakasam, Krishna, Visakhapatnam, Warangal, Anantapur, Guntur, East Godavari, Hyderabad, Karimnagar, Y.s.r. / Kadapa, Khammam, Kurnool, Srikakulam, Rangareddy, Vizianagaram, West Godavari, Annamayya, Sri Potti Sriramulu Nellore, Sri Sathya Sai, Palnadu / Narasaraopet, Nalgonda, Tirupati, Bapatla, Dr. B. R. Ambedkar Konaseema / Konaseema, Kakinada, East Godavari, Nandyal, Chittoor",N/A,2019-06-12 18:30:00+00
news_reports,Telangana,Peddapalli,Manair,2022-12-30 18:30:00+00
news_reports,Tamil Nadu,"Madurai, Chennai, Ariyalur, Coimbatore, Cuddalore, Kancheepuram, Kanniyakumari, Karur, Krishnagiri, Erode, Namakkal, Perambalur, Pudukkottai, Dindigul, Ramanathapuram, Salem, Sivaganga, Thanjavur, The Nilgiris, Theni, Thiruvallur, Thiruvarur, Dharmapuri, Thoothukkudi, Tiruvannamalai, Vellore, Tiruppur, Viluppuram, Virudhunagar, Nagapattinam, Tirunelveli, Chengalpattu, Kallakurichi, Mayiladuthurai, Tiruchirappalli, Ranipet, Tenkasi, Tirupathur",N/A,2017-12-03 18:30:00+00
news_reports,Andhra Pradesh,East Godavari,Godavari,2023-11-18 18:30:00+00
news_reports,Kerala,"Thiruvananthapuram, Kasargod",N/A,2020-01-29 18:30:00+00
news_reports,West Bengal,Birbhum,Ajay,2025-01-11 18:30:00+00
news_reports,Tamil Nadu,Chennai,N/A,2024-06-28 18:30:00+00
news_reports,Andhra Pradesh,"Mahbubnagar, Medak, Nizamabad, Prakasam, Krishna, Visakhapatnam, Warangal, Anantapur, Guntur, East Godavari, Hyderabad, Karimnagar, Y.s.r. / Kadapa, Khammam, Kurnool, Nalgonda, Vizianagaram, West Godavari, Annamayya, Sri Sathya Sai, Srikakulam, Palnadu / Narasaraopet, Tirupati, Bapatla, Rangareddy, Dr. B. R. Ambedkar Konaseema / Konaseema, Sri Potti Sriramulu Nellore, Nandyal, Kakinada, Chittoor, East Godavari",N/A,2019-10-20 18:30:00+00
news_reports,"Telangana, Maharashtra","Nizamabad, Nanded",Manjara,2015-10-13 18:30:00+00
news_reports,Karnataka,Haveri,Tungabhadra,2024-06-14 18:30:00+00
news_reports,Andhra Pradesh,East Godavari,Godavari,2022-11-12 18:30:00+00
news_reports,Kerala,Thiruvananthapuram,"Neyyar,  Vamanapuram, Kallada, Kuttiyadi/Kuttiady, Kabini/Kapila, Chandragiri, Periyar, Pampa, Chaliyar, Kadalundi, Ithikkara",2015-06-12 18:30:00+00
news_reports,Andhra Pradesh,"East Godavari, Dr. B. R. Ambedkar Konaseema / Konaseema, Kakinada","Krishna, Godavari, Nagavali, Vamsadhara",2024-08-27 18:30:00+00
