Country,State,Year,City,Location,"Number Of Monitoring Days (UOM:Number), Scaling Factor:1","Minimum Concentration Of Particulate Matter Less Than Or Equal To 25 Micro Grams Per Cubic Meter Of Air Considered In 24-Hourly Average In ╡G/M3 (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Maximum Concentration Of Particulate Matter Less Than Or Equal To 25 Micro Grams Per Cubic Meter Of Air Considered In24-Hourly Average In ╡G/M3 (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Concentration Of Particulate Matter Less Than Or Equal To 25 Micro Grams Per Cubic Meter Of Air Considered In Annual Average In ╡G/M3 (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1"
India,Bihar,"Calendar Year (Jan - Dec), 2021",Hajipur,,,,,60
India,Bihar,"Calendar Year (Jan - Dec), 2021",Muzaffarpur,,,,,80
India,Bihar,"Calendar Year (Jan - Dec), 2021",Patna,,,,,73
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Chandigarh,,,,,49
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Bilaspur,,,,,28
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",DurgBhillainagar,,,,,31
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Korba,,,,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Raigarh,,,,,28
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Raipur,,,,,35
India,Delhi,"Calendar Year (Jan - Dec), 2021",Delhi,,,,,107
India,Goa,"Calendar Year (Jan - Dec), 2021",Amona,,,,,27
India,Goa,"Calendar Year (Jan - Dec), 2021",Assanora,,,,,26
India,Goa,"Calendar Year (Jan - Dec), 2021",Bicholim,,,,,28
India,Goa,"Calendar Year (Jan - Dec), 2021",Codli,,,,,28
India,Goa,"Calendar Year (Jan - Dec), 2021",Cuncolim,,,,,32
India,Goa,"Calendar Year (Jan - Dec), 2021",Honda,,,,,28
India,Goa,"Calendar Year (Jan - Dec), 2021",Kundaim,,,,,28
India,Goa,"Calendar Year (Jan - Dec), 2021",Mapusa,,,,,24
India,Goa,"Calendar Year (Jan - Dec), 2021",Margao,,,,,27
India,Goa,"Calendar Year (Jan - Dec), 2021",Panaji,,,,,26
India,Goa,"Calendar Year (Jan - Dec), 2021",Ponda,,,,,28
India,Goa,"Calendar Year (Jan - Dec), 2021",Sanguem,,,,,28
India,Goa,"Calendar Year (Jan - Dec), 2021",Tilamol,,,,,29
India,Goa,"Calendar Year (Jan - Dec), 2021",Tuem,,,,,27
India,Goa,"Calendar Year (Jan - Dec), 2021",UsgaoPale,,,,,29
India,Goa,"Calendar Year (Jan - Dec), 2021",Vasco,,,,,32
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Ahmedabad,,,,,46
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Ankleshwar,,,,,63
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Gandhinagar,,,,,40
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Jamnagar,,,,,28
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Nandesari,,,,,51
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Navarangpur,,,,,23
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Rajkot,,,,,30
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Saraspur,,,,,27
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Surat,,,,,35
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Vadodara,,,,,30
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Vapi,,,,,51
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Vatva,,,,,67
India,Haryana,"Calendar Year (Jan - Dec), 2021",Ambala,,,,,62
India,Haryana,"Calendar Year (Jan - Dec), 2021",Bahadurgarh,,,,,91
India,Haryana,"Calendar Year (Jan - Dec), 2021",Ballabgarh,,,,,82
India,Haryana,"Calendar Year (Jan - Dec), 2021",Bhiwani,,,,,50
India,Haryana,"Calendar Year (Jan - Dec), 2021",Charkhi Dadri,,,,,79
India,Haryana,"Calendar Year (Jan - Dec), 2021",Dharuhera,,,,,77
India,Haryana,"Calendar Year (Jan - Dec), 2021",Faridabad,,,,,98
India,Haryana,"Calendar Year (Jan - Dec), 2021",Fatehabad,,,,,61
India,Haryana,"Calendar Year (Jan - Dec), 2021",Gurgaon,,,,,93
India,Haryana,"Calendar Year (Jan - Dec), 2021",Hissar,,,,,92
India,Haryana,"Calendar Year (Jan - Dec), 2021",Jind,,,,,88
India,Haryana,"Calendar Year (Jan - Dec), 2021",Kaithal,,,,,58
India,Haryana,"Calendar Year (Jan - Dec), 2021",Karnal,,,,,60
India,Haryana,"Calendar Year (Jan - Dec), 2021",Kurukshetra,,,,,69
India,Haryana,"Calendar Year (Jan - Dec), 2021",Mandikhera,,,,,52
India,Haryana,"Calendar Year (Jan - Dec), 2021",Manesar,,,,,96
India,Haryana,"Calendar Year (Jan - Dec), 2021",Narnaul,,,,,69
India,Haryana,"Calendar Year (Jan - Dec), 2021",Palwal,,,,,37
India,Haryana,"Calendar Year (Jan - Dec), 2021",Panchukula Urban Estate,,,,,49
India,Haryana,"Calendar Year (Jan - Dec), 2021",Panipat,,,,,61
India,Haryana,"Calendar Year (Jan - Dec), 2021",Rohtak,,,,,90
India,Haryana,"Calendar Year (Jan - Dec), 2021",Sirsa,,,,,57
India,Haryana,"Calendar Year (Jan - Dec), 2021",Sonepat,,,,,55
India,Haryana,"Calendar Year (Jan - Dec), 2021",Yamuna Nagar,,,,,79
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Baddi,,,,,45
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Damtal,,,,,33
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Dharamshala,,,,,22
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Kala Amb,,,,,51
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Manali,,,,,13
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Nalagarh,,,,,29
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Parwanoo,,,,,11
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Poanta Sahib,,,,,44
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Shimla,,,,,22
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Sunder Nagar,,,,,23
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Una,,,,,20
India,Jammu And Kashmir,"Calendar Year (Jan - Dec), 2021",Jammu,,,,,31
India,Jammu And Kashmir,"Calendar Year (Jan - Dec), 2021",Pulwama (K),,,,,
India,Jammu And Kashmir,"Calendar Year (Jan - Dec), 2021",Srinagar (K),,,,,32
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Barajamda,,,,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Dhanbad,,,,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Jamshedpur,,,,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Jharia,,,,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Jorapokhar,,,,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Ranchi,,,,,105
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Saraikela,,,,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Sindri,,,,,
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Bagalkote,,,,,21
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Bangalore,,,,,31
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Belgaum,,,,,25
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Bidar,,,,,39
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Bijapur / Vijayapura,,,,,23
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Chamarajanagar,,,,,24
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Chikkaballapur,,,,,27
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Chikkamagaluru,,,,,23
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Chitradurga,,,,,9
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Devanagere,,,,,15
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Gadag,,,,,30
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Gulbarga / Kalaburgi,,,,,42
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Hassan,,,,,22
India,Karnataka,"Calendar Year (Jan - Dec), 2021",HubliDharwad,,,,,29
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Kolar,,,,,28
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Koppal,,,,,17
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Madikeri,,,,,18
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Mandya,,,,,19
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Mangalore,,,,,26
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Mysore,,,,,20
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Raichur,,,,,33
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Ramanagara,,,,,27
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Shimaga / Shivamogga,,,,,23
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Tumkuru,,,,,31
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Udupi,,,,,
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Yadgir,,,,,29
India,Kerala,"Calendar Year (Jan - Dec), 2021",Alappuzha,,,,,
India,Kerala,"Calendar Year (Jan - Dec), 2021",Eloor,,,,,25
India,Kerala,"Calendar Year (Jan - Dec), 2021",Ernakulam,,,,,26
India,Kerala,"Calendar Year (Jan - Dec), 2021",Kannur,,,,,34
India,Kerala,"Calendar Year (Jan - Dec), 2021",Kochi,,,,,30
India,Kerala,"Calendar Year (Jan - Dec), 2021",Kollam,,,,,38
India,Kerala,"Calendar Year (Jan - Dec), 2021",Kottayam,,,,,
India,Kerala,"Calendar Year (Jan - Dec), 2021",Kozhikode,,,,,19
India,Kerala,"Calendar Year (Jan - Dec), 2021",Mallappuram,,,,,26
India,Kerala,"Calendar Year (Jan - Dec), 2021",Palakkad,,,,,33
India,Kerala,"Calendar Year (Jan - Dec), 2021",Pathanamthitta,,,,,
India,Kerala,"Calendar Year (Jan - Dec), 2021",Thiruvananthapuram,,,,,23
India,Kerala,"Calendar Year (Jan - Dec), 2021",Thrissur,,,,,38
India,Kerala,"Calendar Year (Jan - Dec), 2021",Wayanad,,,,,14
India,Ladakh,"Calendar Year (Jan - Dec), 2021",Jammu,,,,,31
India,Ladakh,"Calendar Year (Jan - Dec), 2021",Pulwama (K),,,,,
India,Ladakh,"Calendar Year (Jan - Dec), 2021",Srinagar (K),,,,,32
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Amlai,,,,,31
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Bhopal,,,,,45
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Chindwara,,,,,28
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Damoh,,,,,38
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Dewas,,,,,37
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Gwalior,,,,,50
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Indore,,,,,44
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Jabalpur,,,,,44
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Katni,,,,,55
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Maihar,,,,,33
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Mandideep,,,,,43
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Nagda,,,,,19
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Pithampur,,,,,45
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Ratlam,,,,,42
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Rewa,,,,,34
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Sagar,,,,,34
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Satna,,,,,26
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Singrauli,,,,,77
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2021",Ujjain,,,,,42
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Akola,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Ambernath,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Amravati,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Aurangabad,,,,,34
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Badlapur,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Bhiwandi,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Chandrapur,,,,,44
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Dombivali / Kalyan,,,,,59
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Jalgaon,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Jalna,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Kolhapur,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Latur,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Mumbai,,,,,47
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Nagpur,,,,,36
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Nanded,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Nashik,,,,,40
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Navi Mumbai,,,,,52
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",PimpriChinchwad,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Pune,,,,,45
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Roha,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Sangli,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Solapur,,,,,36
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Thane,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Ulhas Nagar,,,,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2021",Vasai virar,,,,,41
India,Manipur,"Calendar Year (Jan - Dec), 2021",Imphal,,,,,48
India,Meghalaya,"Calendar Year (Jan - Dec), 2021",Byrnihat,,,,,30
India,Meghalaya,"Calendar Year (Jan - Dec), 2021",Dawki,,,,,8
India,Meghalaya,"Calendar Year (Jan - Dec), 2021",Khliehriat,,,,,7
India,Meghalaya,"Calendar Year (Jan - Dec), 2021",Nongstoin,,,,,7
India,Meghalaya,"Calendar Year (Jan - Dec), 2021",Shillong,,,,,12
India,Meghalaya,"Calendar Year (Jan - Dec), 2021",Tura,,,,,6
India,Meghalaya,"Calendar Year (Jan - Dec), 2021",Umaim,,,,,12
India,Mizoram,"Calendar Year (Jan - Dec), 2021",Aizawl,,,,,24
India,Mizoram,"Calendar Year (Jan - Dec), 2021",Champhai,,,,,15
India,Mizoram,"Calendar Year (Jan - Dec), 2021",Khatla,,,,,25
India,Mizoram,"Calendar Year (Jan - Dec), 2021",Kolasib,,,,,8
India,Mizoram,"Calendar Year (Jan - Dec), 2021",Lawngtlai,,,,,
India,Mizoram,"Calendar Year (Jan - Dec), 2021",Lengpui,,,,,39
India,Mizoram,"Calendar Year (Jan - Dec), 2021",Lunglei,,,,,6
India,Mizoram,"Calendar Year (Jan - Dec), 2021",Mamit,,,,,
India,Mizoram,"Calendar Year (Jan - Dec), 2021",Saiha,,,,,
India,Mizoram,"Calendar Year (Jan - Dec), 2021",Serchhip,,,,,
India,Nagaland,"Calendar Year (Jan - Dec), 2021",Dimapur,,,,,
India,Nagaland,"Calendar Year (Jan - Dec), 2021",Kohima,,,,,33
India,Odisha,"Calendar Year (Jan - Dec), 2021",Angul,,,,,36
India,Odisha,"Calendar Year (Jan - Dec), 2021",Balasore,,,,,44
India,Odisha,"Calendar Year (Jan - Dec), 2021",Berhampur,,,,,25
India,Odisha,"Calendar Year (Jan - Dec), 2021",Bhubaneshwar,,,,,36
India,Odisha,"Calendar Year (Jan - Dec), 2021",Bonaigarh,,,,,39
India,Odisha,"Calendar Year (Jan - Dec), 2021",Brajrajnagar,,,,,34
India,Odisha,"Calendar Year (Jan - Dec), 2021",Cuttack,,,,,35
India,Odisha,"Calendar Year (Jan - Dec), 2021",Jharsuguda,,,,,56
India,Odisha,"Calendar Year (Jan - Dec), 2021",Kalinga Nagar,,,,,68
India,Odisha,"Calendar Year (Jan - Dec), 2021",Konark,,,,,
India,Odisha,"Calendar Year (Jan - Dec), 2021",Paradeep,,,,,
India,Odisha,"Calendar Year (Jan - Dec), 2021",Puri,,,,,
India,Odisha,"Calendar Year (Jan - Dec), 2021",Rajgangpur,,,,,42
India,Odisha,"Calendar Year (Jan - Dec), 2021",Rayagada,,,,,33
India,Odisha,"Calendar Year (Jan - Dec), 2021",Rourkela,,,,,48
India,Odisha,"Calendar Year (Jan - Dec), 2021",Sambalpur,,,,,42
India,Odisha,"Calendar Year (Jan - Dec), 2021",Talcher,,,,,40
India,Puducherry,"Calendar Year (Jan - Dec), 2021", Puducherry,,,,,20
India,Puducherry,"Calendar Year (Jan - Dec), 2021",Karaikal,,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Aligarh (Jagraon),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Amritsar,,,,,51
India,Punjab,"Calendar Year (Jan - Dec), 2021",Aspal Khurd (Tapa),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Bara Pind (Goraya),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Batala,,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Bhatinda,,,,,50
India,Punjab,"Calendar Year (Jan - Dec), 2021",Binjon (Garshankar),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Bishanpura (Payal),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Changal (Sangrur),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Chowkimann (Jagraon),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Dera Baba Nanak,,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Dera Bassi,,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Fatehpur (Samana),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Gobindgarh Mandi Gobindgarh,,,,,63
India,Punjab,"Calendar Year (Jan - Dec), 2021",Guru Ki Dhab (Kotkapura),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Jaito Sarja (Batala),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Jalandhar,,,,,55
India,Punjab,"Calendar Year (Jan - Dec), 2021",Khanna,,,,,49
India,Punjab,"Calendar Year (Jan - Dec), 2021",Kharaori (Sirhind),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Kotladoom (Ajnala),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Lakho ke Behram (Ferozpur),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Ludhiana,,,,,54
India,Punjab,"Calendar Year (Jan - Dec), 2021",Mrar Kalan (Muktsar),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Mukandpur (Nawashahar),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Mureedke (Batala),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Naudhrani (Malerkotla),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Naya Nangal,,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Patiala,,,,,50
India,Punjab,"Calendar Year (Jan - Dec), 2021",Peer Mohammad (Jalalabad),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Poohli (Bhatinda),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Qila Bharian (Sangrur),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Rakhra (Patiala),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Rohila (Samrala),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Rupnagar,,,,,59
India,Punjab,"Calendar Year (Jan - Dec), 2021",Subanpur (Dhilwan),,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2021",Tirathpur (Amritsar I),,,,,
India,Rajasthan,"Calendar Year (Jan - Dec), 2021",Ajmer,,,,,45
India,Rajasthan,"Calendar Year (Jan - Dec), 2021",Alwar,,,,,43
India,Rajasthan,"Calendar Year (Jan - Dec), 2021",Bharatpur,,,,,
India,Rajasthan,"Calendar Year (Jan - Dec), 2021",Bhiwadi,,,,,110
India,Rajasthan,"Calendar Year (Jan - Dec), 2021",Chittorgargh,,,,,
India,Rajasthan,"Calendar Year (Jan - Dec), 2021",Jaipur,,,,,58
India,Rajasthan,"Calendar Year (Jan - Dec), 2021",Jodhpur,,,,,75
India,Rajasthan,"Calendar Year (Jan - Dec), 2021",Kota,,,,,60
India,Rajasthan,"Calendar Year (Jan - Dec), 2021",Pali,,,,,58
India,Rajasthan,"Calendar Year (Jan - Dec), 2021",Udaipur,,,,,55
India,Sikkim,"Calendar Year (Jan - Dec), 2021",Chungthang,,,,,
India,Sikkim,"Calendar Year (Jan - Dec), 2021",Gangtok,,,,,31
India,Sikkim,"Calendar Year (Jan - Dec), 2021",Mangan,,,,,
India,Sikkim,"Calendar Year (Jan - Dec), 2021",Namchi,,,,,
India,Sikkim,"Calendar Year (Jan - Dec), 2021",Pelling,,,,,
India,Sikkim,"Calendar Year (Jan - Dec), 2021",Rangpo,,,,,
India,Sikkim,"Calendar Year (Jan - Dec), 2021",Ravangla,,,,,
India,Sikkim,"Calendar Year (Jan - Dec), 2021",Singtam,,,,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Chennai,,,,,26
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Coimbatore,,,,,32
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Cuddalore,,,,,25
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Dharmapuri,,,,,23
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Gummidipoondi,,,,,45
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Madurai,,,,,25
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Mettur,,,,,22
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Nagarcoil,,,,,9
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Perambalur,,,,,15
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Salem,,,,,23
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Sivagangai,,,,,15
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Theni,,,,,26
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Tiruvannamalai,,,,,25
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Tiruvarur,,,,,16
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Trichy,,,,,19
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Tuticorin / Thoothukudi,,,,,21
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2021",Villupuram,,,,,17
India,Telangana,"Calendar Year (Jan - Dec), 2021",Adilabad,,,,,
India,Telangana,"Calendar Year (Jan - Dec), 2021",Hyderabad,,,,,39
India,Telangana,"Calendar Year (Jan - Dec), 2021",Karimnagar,,,,,
India,Telangana,"Calendar Year (Jan - Dec), 2021",Khammam,,,,,
India,Telangana,"Calendar Year (Jan - Dec), 2021",Kothur,,,,,
India,Telangana,"Calendar Year (Jan - Dec), 2021",Nalgonda,,,,,28
India,Telangana,"Calendar Year (Jan - Dec), 2021",Nizamabad,,,,,31
India,Telangana,"Calendar Year (Jan - Dec), 2021",Patencheru,,,,,34
India,Telangana,"Calendar Year (Jan - Dec), 2021",Ramagundam,,,,,97
India,Telangana,"Calendar Year (Jan - Dec), 2021",Sangareddy,,,,,45
India,Telangana,"Calendar Year (Jan - Dec), 2021",Warangal,,,,,60
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2021",Daman,,,,,30
India,Tripura,"Calendar Year (Jan - Dec), 2021",Agartala,,,,,50
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Agra,,,,,85
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Aligarh,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Allahabad,,,,,53
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Anpara,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Ayodhya,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Bagpat,,,,,94
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Bareily,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Bulandshahr,,,,,93
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Firozabad,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Gajraula,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Ghaziabad,,,,,110
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Gorakhpur,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Greater Noida,,,,,96
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Hapur,,,,,70
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Jhansi,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Kanpur,,,,,71
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Khurja,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Lucknow,,,,,80
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Mathura,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Meerut,,,,,86
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Moradabad,,,,,95
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Muzaffarnagar,,,,,80
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Noida,,,,,99
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Raibareli,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Saharanpur,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Unnao,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2021",Varanasi,,,,,60
India,Uttarakhand,"Calendar Year (Jan - Dec), 2021",Dehradun,,,,,89
India,Uttarakhand,"Calendar Year (Jan - Dec), 2021",Haldwani,,,,,38
India,Uttarakhand,"Calendar Year (Jan - Dec), 2021",Haridwar,,,,,81
India,Uttarakhand,"Calendar Year (Jan - Dec), 2021",Kashipur,,,,,62
India,Uttarakhand,"Calendar Year (Jan - Dec), 2021",Rishikesh,,,,,76
India,Uttarakhand,"Calendar Year (Jan - Dec), 2021",Rudrapur,,,,,
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Alipurduar,,,,,
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Amtala,,,,,
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Asansol,,,,,59
