Country,State,Year,City,Location,"Number Of Monitoring Days (UOM:Number), Scaling Factor:1","Minimum Concentration Of Particulate Matter Less Than Or Equal To 10 Micro Grams Per Cubic Meter Of Air Considered In 24-Hourly Average (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Maximum Concentration Of Particulate Matter Less Than Or Equal To 10 Micro Grams Per Cubic Meter Of Air  Considered In 24-Hourly Average  (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Concentration Of Particulate Matter Less Than Or Equal To 10 Micro Grams Per Cubic Meter Of Air Considered In Annual Average  (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1"
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Balurghat,,,,,106.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Bankura,,,,,78.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Barasat,,,,,90.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Bardhaman,,,,,77.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Barrckpore,,,,,86.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Baruipur,,,,,121.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Bolpur,,,,,75.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Chinsura,,,,,83.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Coochbehar,,,,,100.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Dankuni,,,,,85.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Darjeeling,,,,,62.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Durgapur,,,,,163.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Ghatal,,,,,106.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Haldia,,,,,97.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Howrah,,,,,129.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Jalpaiguri,,,,,96.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Jhargram,,,,,101.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Kalimpong,,,,,64.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Kalyani,,,,,83.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Kharagpur,,,,,124.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Kolkata,,,,,107.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Krishnanagar,,,,,80.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Madhyamgram,,,,,87.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Malda,,,,,112.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Medinipur,,,,,102.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Purulia,,,,,74.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Raigunj,,,,,104.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Rampurhat,,,,,78.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Ranaghat,,,,,83.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Raniganj,,,,,130.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Rishra,,,,,91.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Sankrail,,,,,126.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Siliguri,,,,,105.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Suri,,,,,77.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Tamluk,,,,,124.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Tribeni,,,,,86.0
India,West Bengal,"Calendar Year (Jan - Dec), 2021",Uluberia,,,,,115.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Anantapur,APIIC Zonl office industrial estate,,28.0,92.0,60.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Anantapur,"D.No.6/5/545, Ram Nagar Colony",,25.0,93.0,54.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Anantapur,Kamala Nagar,,30.0,247.0,66.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Chitoor,GNC Toll Gate Tirumala,,9.0,121.0,44.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Chitoor,"Near Nutrine Confectionery, Palamaner Road",,25.0,104.0,48.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Chitoor,"O/O Mines and Geology, Old Collector Office, Greamspet",,21.0,105.0,41.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Chitoor,"Rangachari street, Shanthapeta.",,20.0,89.0,39.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Chitoor,"Sankar Foundary, Industrial Estate, Adjacent of DIC Office",,25.0,90.0,42.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Eluru,Ashram Diagnostic Centre,,25.0,74.0,61.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Eluru,"M/s Laxmi Propylene Ltd., Plot.No. 25, Industrial Park, Satrampadu",,28.0,72.0,60.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Eluru,"Somalingeswara nilayam D.N.7B185, Thooru Veedhi, Eastern street, Paidichintaadu",,22.0,70.0,60.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Guntur,"A.P. Pollution Control Board, D.No.454/5C,4/3, Navabharath nagar, Ring Road",,25.0,103.0,42.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Guntur,"Near Hindu College, Market Road",,34.0,133.0,62.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kadapa,"DIC Office,Kadapa",,24.0,86.0,53.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kadapa,"Devi Diabetes & Hormone Centre, 7 Roads",,22.0,79.0,44.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kadapa,Municipal Primary School,,21.0,89.0,49.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kadapa,"Near ICL Industries, Yerragunta, YSR",,25.0,85.0,47.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kadapa,Rajiv Gandhi Institute of Medical Sciences,,16.0,70.0,37.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kakinada,"Gram Panchayathi building, Suryaraopeta",,11.0,170.0,54.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kakinada,"MEE Seva / MEPMA Office, Sailipeta",,12.0,129.0,48.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kakinada,Office Building Ramanayyapeta,,12.0,151.0,50.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kakinada,"Petro Chemical Engineering Block, JNTU , Pithapuram Road",,12.0,115.0,48.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kurnool,"APIIC Building Industrial estate, Kallur at IDA Bobbili Growth Center",,12.0,121.0,57.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kurnool,"Mourya Inn, Krishna Nagar",,18.0,85.0,45.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kurnool,"Pump House, Venkataramana Colony",,14.0,73.0,39.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Kurnool,Rajvihar Circle,,25.0,94.0,69.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Nellore,Chandramouli nagar,,39.0,67.0,54.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Nellore,"D. No.15471, James Garden, Venkata Ramapuram, Nellore, SPSR Nellore District",,42.0,75.0,60.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Nellore,"Dr.P.V. Rama chandra Reddy Hospital, Brindavnam",,37.0,103.0,54.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Nellore,"Venkatareddy Nagar, Vedayapalem",,41.0,72.0,60.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Ongole,"APIIC, Administrative Office, Growth Centre, Gundlapalli",,29.0,69.0,48.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Ongole,Near Court Center,,31.0,77.0,51.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Ongole,Ongole Municipal Corporation,,29.0,75.0,49.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Ongole,Prakasam Milk Product Compay,,28.0,73.0,49.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Rajahmundry,"APEPDCL, Circle Office Godavari Gattu",,14.0,170.0,60.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Rajahmundry,"GAIL Administrative Office, A.V. Apparao Road",,12.0,141.0,54.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Rajahmundry,"Staff Clud Building, A.P. Paper Mill",,13.0,144.0,61.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Srikakulam,"APIIC, Kushalapuram",,22.0,113.0,60.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Srikakulam,District cooparative office at SKLM Old Bridge,,24.0,158.0,63.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Srikakulam,"Muncipal corporation Office, Old Bustand",,23.0,149.0,56.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Srikakulam,"SAMKRG Pistons Quarters Bulding, Near IDA, Pydibhimavaram",,21.0,177.0,65.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Tirupati,"APPCBRegional Office, 1st Floor, APSFC Building, NT road",,18.0,97.0,37.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Tirupati,"Municipal Office, Tilak Road",,28.0,95.0,49.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Tirupati,"Regional Science Centre, Chittoor Bypass",,21.0,98.0,37.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Tirupati,"Sri Venkateswara Guest House (TTD SV Rest House), Near APSRTC Bus Stand",,27.0,99.0,47.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vijaywada,"A.P. Pollution Control Board, plot no. 41, Sri Kanakadurga Officers colony, Gurunank Road",,33.0,88.0,54.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vijaywada,"APIIC, IALA, IDA, Kondaplli",,39.0,83.0,60.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vijaywada,Autonagar,,37.0,90.0,60.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vijaywada,Benz Circle,,38.0,102.0,61.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vijaywada,"Gram Panchayat Office, Yenamalakuduru",,32.0,88.0,48.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vijaywada,"Indian Medical Association Hall,Eluru Road, Governorpet",,40.0,96.0,58.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vijaywada,"NTR Veterinary college of sciences, Gannavaram",,39.0,83.0,58.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vijaywada,Police Control Room,,40.0,88.0,59.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vijaywada,"VR Siddhartha Engineering college , Kanuru",,31.0,68.0,47.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vishakhapatnam,"CWMP, RAMKY, Parawada",,23.0,196.0,77.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vishakhapatnam,Ganapuram Area,,30.0,188.0,91.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vishakhapatnam,"Industrial Estate, Marripalem",,28.0,172.0,87.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vishakhapatnam,MVP Raitu Bajar,,21.0,135.0,60.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vishakhapatnam,"Panchayat Raj office, Mindi",,27.0,154.0,76.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vishakhapatnam,"Pedagantyada (V), Gajuwada (M)",,19.0,180.0,74.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vishakhapatnam,Police Barracks,,23.0,156.0,75.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vishakhapatnam,Seethammadhara,,21.0,119.0,57.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vizianagaram,"APIIC Building, VT Agraharam,Industrial area",,30.0,119.0,63.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vizianagaram,"Industrial Growth Centre, APIIC Building at IDA Bobbili",,31.0,116.0,65.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vizianagaram,Muncipal Kaspa High School,,29.0,101.0,58.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",Vizianagaram,Municipal Office,,31.0,109.0,58.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2020",Chandigarh,Kaimbwala Village,,11.0,237.0,90.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2020",Chandigarh,"Modern Foods, Industrial Area",,16.0,322.0,110.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2020",Chandigarh,"Punjab Engineering College, Sector 12",,13.0,221.0,85.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2020",Chandigarh,Sector17 C,,14.0,230.0,84.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2020",Chandigarh,"Sector39, IMTECH",,11.0,293.0,93.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",Bilaspur,"Regional Office, CECB Vyapar Vihar",,39.0,63.0,55.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",DurgBhillainagar,"CSIDC Industrial Growth Center, Borai, Durg",,43.0,84.0,64.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",DurgBhillainagar,M.P. Laghu Udyog Nigam,,37.0,89.0,67.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",DurgBhillainagar,"R.O., 5/32 Banglow Office Building",,36.0,68.0,48.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",DurgBhillainagar,"Visak Hostel, Sector4",,41.0,76.0,59.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",Korba,"HIG 21,22.Near Ghantaghar, MP Extension",,32.0,91.0,46.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",Korba,"I.T.I., Rampur",,40.0,109.0,53.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",Korba,"Pragati Nagar NTPC Colony, Jamnipali",,31.0,74.0,40.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",Raigarh,"Jindal Industrial Area,Punjipathra, Raigarh",,25.0,89.0,58.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",Raigarh,OP Jindal School premises Patrapali,,24.0,78.0,51.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",Raigarh,"Regional Office, ECB, Raigarh",,25.0,93.0,48.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",Raipur,M/S Wool Worth India Pvt. Ltd. Sarora,,38.0,87.0,55.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020",Raipur,"New HIG9, Hirapur/Housing Board Complex Kabir Nagar",,31.0,86.0,51.0
India,Delhi,"Calendar Year (Jan - Dec), 2020",Delhi,"ITO, BSZ Marg",,30.0,527.0,128.0
India,Delhi,"Calendar Year (Jan - Dec), 2020",Delhi,Janakpuri,,44.0,781.0,225.0
India,Delhi,"Calendar Year (Jan - Dec), 2020",Delhi,Nizamuddin,,63.0,508.0,228.0
India,Delhi,"Calendar Year (Jan - Dec), 2020",Delhi,Pritampura,,46.0,953.0,234.0
India,Delhi,"Calendar Year (Jan - Dec), 2020",Delhi,Shahadra,,34.0,814.0,179.0
India,Delhi,"Calendar Year (Jan - Dec), 2020",Delhi,Shahzada Bagh,,54.0,557.0,213.0
India,Delhi,"Calendar Year (Jan - Dec), 2020",Delhi,Siri Fort,,24.0,425.0,153.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Amona,"Amona, Bicholim",,35.0,81.0,57.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Assanora,"Assanora Junction, Bardez",,33.0,82.0,56.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Bicholim,Bicholim,,39.0,91.0,60.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Codli,"Codli Tisk, Ponda, Sanguem",,38.0,103.0,56.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Cuncolim,Cuncolim,,45.0,96.0,66.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Honda,"Honda Junction, Sattari",,39.0,94.0,62.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Kundaim,Kundaim Industrial Estate,,33.0,90.0,61.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Mapusa,Mapusa town,,8.0,85.0,40.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Margao,Margao Town,,37.0,85.0,56.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Mormugao,"MPT Quarters Baina (earlier Fire Brigade Station, Port Trust)",,15.0,113.0,49.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Panaji,"Old GSPCB premises, Patto",,15.0,193.0,56.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Ponda,Ponda Town,,38.0,85.0,57.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Sanguem,"Near Railway Station at Kalem, Sanguem",,38.0,83.0,55.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Tilamol,"Quepem, Tilamol",,37.0,106.0,65.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Tuem,Tuem Industrial Estate,,37.0,80.0,55.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Usgao,"Usgao Plae, Junction, Ponda",,43.0,104.0,64.0
India,Goa,"Calendar Year (Jan - Dec), 2020",Vasco,"Fuse Call Office, Mormugao",,19.0,179.0,61.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Ahmedabad,"AZL Behrampura, Ahmadabad",,36.0,190.0,92.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Ahmedabad,"Bhagavathi Estate, Keval Kanta Road, Rakhiyal",,35.0,176.0,93.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Ahmedabad,Cadilla Bridge Narol,,30.0,131.0,102.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Ahmedabad,L.D. Engg. College,,29.0,135.0,80.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Ahmedabad,"Naroda, G.I.D.C., Ahmadabad",,35.0,172.0,108.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Ahmedabad,"R.C. Technical High School, Mirzapur",,36.0,167.0,101.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Ahmedabad,"Reliable Products, 61/62 Ilaben estate,PiranaDump Site,Narol (previous Dyno Wash)",,57.0,317.0,137.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Ahmedabad,"Shardaben Hospital, Saraspur",,38.0,130.0,98.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Anklesvar,"Durga Traders, Bhavanafarm Society",,34.0,120.0,89.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Anklesvar,Rallis India Ltd.,,38.0,127.0,94.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Jamnagar,Fisheries Office,,27.0,218.0,92.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Rajkot,GPCB Regional Offce,,27.0,172.0,87.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Rajkot,Nr. Sardhara Industrial Corporation,,30.0,217.0,107.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Surat,"B.R.C. High School, Udhna",,42.0,181.0,114.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Surat,Near Air India Office,,36.0,144.0,93.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Surat,S.V.R. Engg. College,,35.0,163.0,93.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Vadodara,CETP Nandesari,,37.0,205.0,104.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Vadodara,Dandia Bazaar,,27.0,187.0,96.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Vadodara,"GPCB Office, Geri Vasahat",,28.0,121.0,78.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Vadodara,"Sterling Gelatin Guest House, VillKarakhadi Padia",,35.0,116.0,88.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Vapi,"GEB, IIIrd Phase, GIDC",,34.0,161.0,105.0
India,Gujarat,"Calendar Year (Jan - Dec), 2020",Vapi,"Vapi Nagar Palika, Vapi",,28.0,109.0,76.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Baddi,Housing Board,,48.0,179.0,108.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Damtal,Old Road,,22.0,137.0,59.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Damtal,Regional Office,,27.0,121.0,59.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Dharamshala,"Daari, Dharamshala",,11.0,108.0,40.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Dharamshala,Kotwali Bazar Dharamshala,,14.0,75.0,39.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Kala Amb,Kala Amb Industrial Area,,48.0,179.0,95.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Kala Amb,Kala Amb Town/Trilokpur,,30.0,104.0,58.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Manali,"HPSPCB, Hadimba Road, Manali, Kullu",,8.0,103.0,27.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Manali,"Nehru Park, Manali, Kullu",,9.0,72.0,35.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Nalagarh,Durga Mata Mandir (Municipal Council),,34.0,141.0,86.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Paonta Sahib,Gondhpur Industrial Area,,30.0,134.0,81.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Paonta Sahib,Paonta Sahib,,25.0,150.0,68.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Parwanoo,Asst. Commissioner Building Sector I,,25.0,78.0,46.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Parwanoo,"Regional Office, Sector 4",,11.0,114.0,45.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Shimla,"Bus Stand, Winterfield",,8.0,94.0,46.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Shimla,Tekka Bench Ridge,,10.0,120.0,42.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Sunder Nagar,"HPSPCB, BBMB Colony, Mandi",,5.0,103.0,56.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Sunder Nagar,"Muncipal Council, NH21, Mandi",,19.0,70.0,41.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Una,"DIC Building, Mehatpur, Una",,35.0,66.0,53.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020",Una,"Regional Office, Una",,21.0,86.0,45.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Dhanbad,"CGM Office, Kusunda",,58.0,388.0,199.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Dhanbad,"EMTI, Bastacola",,56.0,382.0,190.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Dhanbad,R.O. Dhanbad,,59.0,287.0,157.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Jammu,Bari Brahamana Industrial Area,,112.0,279.0,169.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Jammu,"M.A. Stadium, Jewel Chowk",,91.0,279.0,162.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Jammu,"Regional Office, Jammu",,96.0,264.0,171.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Jamshedpur,Bistupur Vehical Testing Centre,,53.0,169.0,105.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Jamshedpur,Golmuri Vehicle Testing Centre,,61.0,167.0,103.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Jharia,M.A.D.A.,,100.0,509.0,247.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Pulwama,Khrew,,67.0,228.0,128.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Ranchi,"Albert Ekka Chowk, Main Road",,101.0,111.0,106.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Saraikela,"RO Building, Adityapur",,55.0,255.0,108.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Srinagar,Khonmoh,,56.0,395.0,162.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Srinagar,"Lasjan, Budgam",,55.0,430.0,232.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020",Srinagar,"SPCB Office Campus, Srinagar",,31.0,133.0,72.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Bagalkote,Bagalkote KSPCB Office Premises,,25.0,81.0,42.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Bangalore,"AMCO Batteries, Mysore Road",,26.0,130.0,68.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Bangalore,"Graphite India, White Field Road",,24.0,158.0,73.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Bangalore,"Jnanabharathi, Bangalore University",,11.0,41.0,26.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Bangalore,"KHB Industrial Area, Yelahanka",,29.0,156.0,81.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Bangalore,Peenya Industrial Area,,29.0,126.0,65.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Bangalore,"TERI office, Vital Medi healthcare Pvt Ltd",,16.0,276.0,92.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Bangalore,Yeshwanthpura police station,,20.0,149.0,65.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Belgaum,Karnataka SPCB Office Building,,23.0,182.0,70.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Bidar,KSPCB Office Premises,,14.0,194.0,65.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Chitradurga,KSPCB Office Premises,,15.0,101.0,41.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Devanagere,"HPF Intakewell, Kumarapattnam",,12.0,61.0,31.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Devanagere,"Mothi Theatre, Gandhi Circle, P.B. Road / Traffic Police Station",,44.0,245.0,132.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Devanagere,"Regional Office building, KSPCB",,10.0,76.0,40.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Gulbarga / Kalaburgi,Government Hospital,,8.0,256.0,81.0
India,Karnataka,"Calendar Year (Jan - Dec), 2020",Hassan,KSRTC bus stand building,,23.0,52.0,36.0
