Country,State,Year,Station Code,Monitoring Location,"Minimum Temperature For Medium And Minor Rivers (UOM:°C(Centigrade)), Scaling Factor:1","Maximum Temperature For Medium And Minor Rivers (UOM:°C(Centigrade)), Scaling Factor:1","Minimum Value Of Dissolved Oxygen (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Value Of Dissolved Oxygen (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum Potential Of Hydrogen Value In Water (UOM:pH), Scaling Factor:1","Maximum Potential Of Hydrogen Value In Water (UOM:pH), Scaling Factor:1","Minimum Conductivity Level (UOM:µmhos/cm(micromhospercentimeter)), Scaling Factor:1","Maximum Conductivity Level (UOM:µmhos/cm(micromhospercentimeter)), Scaling Factor:1","Minimum Biochemical Oxygen Demand (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Biochemical Oxygen Demand (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Nitrate N + Nitrite N Required For Medium And Minor Rivers (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum  Of Nitrate N + Nitrite N Required For Medium And Minor Rivers (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Fecal Coliforms For Medium And Minor Rivers (UOM:MPN/100ml(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum   Of Fecal Coliforms For Medium And Minor Rivers (UOM:MPN/100ml(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum  Of Total Coliform For Medium And Minor Rivers (UOM:MPN/100ml(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum  Of Total Coliform For Medium And Minor Rivers (UOM:MPN/100ml(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum Fecal Streptococci Required For Different Water Bodies (UOM:MPN/100ml(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum Fecal Streptococci Required For Different Water Bodies (UOM:MPN/100ml(MostprobableNumberper100mililiters)), Scaling Factor:1"
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",4347.0,"RIVER NAGAVALI NEAR WATER PUMP HOUSE (KILLIPALEM) , DOWN STREAM (D/S) OF SRIKAKULAM TOWN, AFTER CONFLUENCE OF TOWN SEWAGE",24.0000000000000000,31.0000000000000000,5.3000000000000000,8.0000000000000000,7.1000000000000000,8.7000000000000000,324.0000000000000000,790.0000000000000000,1.70000000000000000000,4.5000000000000000,0.25000000000000000000,9.5000000000000000,9.0000000000000000,23.0000000000000000,120.0000000000000000,460.0000000000000000,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",4348.0,"RIVER VAMSADHARA, IMMEDIATE BORDER BETWEEN ANDHRA PRADESH & ORISSA STATES, NEAR LALITHAMBA TEMPLE, BATTILI (V) BHAMINI (M)",22.0000000000000000,33.0000000000000000,6.0000000000000000,8.2000000000000000,6.9000000000000000,8.2000000000000000,248.0000000000000000,369.0000000000000000,1.20000000000000000000,2.6000000000000000,0.07000000000000000000,3.6500000000000000,7.0000000000000000,21.0000000000000000,120.0000000000000000,210.0000000000000000,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",4351.0,"RIVER NAGAVALI IMMEDIATE BORDER BETWEEN ANDHRA PRADESH & ORISSA STATES, NEAR SIVALAYAM, KUNERU (V), KOMARADA (M)",24.0000000000000000,29.0000000000000000,5.6000000000000000,8.0000000000000000,7.4000000000000000,8.3000000000000000,212.0000000000000000,408.0000000000000000,1.00000000000000000000,2.8000000000000000,0.34000000000000000000,3.0900000000000000,7.0000000000000000,21.0000000000000000,69.0000000000000000,210.0000000000000000,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",4379.0,"RIVER UPPUTERU BEFORE CONFLUENCE WITH SEA, AT CHINAGOLLAPALEM VILLAGE, KRUTHIVENNU (M)",25.0000000000000000,27.0000000000000000,3.7000000000000000,5.2000000000000000,7.5000000000000000,8.1000000000000000,28400.000000000000,47930.000000000000,2.2000000000000000,2.8000000000000000,0.66000000000000000000,1.30000000000000000000,3.0000000000000000,3.0000000000000000,64.0000000000000000,240.0000000000000000,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",4390.0,"PAPAVINASANAM RESERVOIR, TIRUMALA",24.0000000000000000,28.0000000000000000,5.6000000000000000,6.8000000000000000,6.4000000000000000,7.6000000000000000,42.0000000000000000,92.0000000000000000,0.50000000000000000000,1.00000000000000000000,0.06000000000000000000,0.43000000000000000000,2.0000000000000000,100.0000000000000000,2.0000000000000000,300.0000000000000000,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020",4922.0,ALAGANOOR RESERVOIR,25.0000000000000000,25.0000000000000000,5.7000000000000000,5.7000000000000000,8.1000000000000000,8.1000000000000000,732.0000000000000000,732.0000000000000000,2.2000000000000000,2.2000000000000000,0.48000000000000000000,0.48000000000000000000,69.0000000000000000,69.0000000000000000,350.0000000000000000,350.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3760.0,"RIVER BAROI NEAR BRIDGE AT NH-52, BISWANATH DISTRICT",18.0000000000000000,32.0000000000000000,5.2000000000000000,6.6000000000000000,7.0000000000000000,8.0000000000000000,98.0000000000000000,130.0000000000000000,1.20000000000000000000,2.5000000000000000,0.40000000000000000000,1.00000000000000000000,300.0000000000000000,700.0000000000000000,730.0000000000000000,1500.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3763.0,"RIVER GABHARU NEAR BRIDGE AT NH-52, NEAR TUMIUKI, SONITPUR",18.0000000000000000,30.0000000000000000,5.0000000000000000,6.8000000000000000,6.6000000000000000,7.5000000000000000,74.0000000000000000,96.0000000000000000,1.30000000000000000000,2.1000000000000000,0.40000000000000000000,1.20000000000000000000,300.0000000000000000,730.0000000000000000,720.0000000000000000,2100.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3765.0,"RIVER BEGA MG ROAD, MANGALDOI",20.0000000000000000,32.0000000000000000,5.5000000000000000,6.4000000000000000,7.0000000000000000,7.7000000000000000,96.0000000000000000,127.0000000000000000,1.30000000000000000000,2.3000000000000000,0.50000000000000000000,1.00000000000000000000,300.0000000000000000,730.0000000000000000,720.0000000000000000,1500.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3767.0,"RIVER NUWA NOI NEAR BRIDGE OVER BOINAOJA PARA, MANGALDOI",19.0000000000000000,32.0000000000000000,5.8000000000000000,6.7000000000000000,7.1000000000000000,7.8000000000000000,71.0000000000000000,98.0000000000000000,1.20000000000000000000,2.2000000000000000,0.40000000000000000000,1.40000000000000000000,300.0000000000000000,1100.0000000000000000,730.0000000000000000,2000.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3768.0,RIVER KAKODONGA AT NH-37 CROSSING,19.0000000000000000,29.0000000000000000,5.1000000000000000,6.8000000000000000,6.9000000000000000,7.8000000000000000,108.0000000000000000,205.0000000000000000,1.40000000000000000000,2.1000000000000000,0.50000000000000000000,1.80000000000000000000,2.0000000000000000,360.0000000000000000,360.0000000000000000,1100.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3773.0,RIVER TOWKAK AT SONARI,17.0000000000000000,29.0000000000000000,6.0000000000000000,7.5000000000000000,6.8000000000000000,7.6000000000000000,115.0000000000000000,141.0000000000000000,0.90000000000000000000,2.0000000000000000,0.40000000000000000000,1.80000000000000000000,300.0000000000000000,360.0000000000000000,360.0000000000000000,1100.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3774.0,RIVER SUFFRY AT MAIBELLA,17.0000000000000000,29.0000000000000000,5.1000000000000000,7.8000000000000000,6.3000000000000000,7.3000000000000000,187.0000000000000000,297.0000000000000000,0.70000000000000000000,2.2000000000000000,0.40000000000000000000,1.60000000000000000000,2.0000000000000000,360.0000000000000000,2.0000000000000000,910.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3775.0,RIVER TENGA PUKHURI AT TENGAPUKHURI,18.0000000000000000,32.0000000000000000,4.9000000000000000,7.6000000000000000,6.8000000000000000,7.5000000000000000,26.0000000000000000,61.0000000000000000,1.90000000000000000000,2.3000000000000000,0.30000000000000000000,0.90000000000000000000,2.0000000000000000,300.0000000000000000,2.0000000000000000,730.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3777.0,"RIVER DORIKA NEAR MSW DUMPING SITE, SIVASAGAR",18.0000000000000000,30.0000000000000000,5.0000000000000000,6.5000000000000000,7.0000000000000000,7.8000000000000000,94.0000000000000000,230.0000000000000000,1.10000000000000000000,2.2000000000000000,0.60000000000000000000,2.6000000000000000,300.0000000000000000,600.0000000000000000,720.0000000000000000,1600.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3780.0,"RIVER SESSA NEAR SESSA TINIALI, NH BRIDGE, DIBRUGARH",20.0000000000000000,26.0000000000000000,6.5000000000000000,8.8000000000000000,6.9000000000000000,7.8000000000000000,142.0000000000000000,180.0000000000000000,1.60000000000000000000,2.3000000000000000,0.60000000000000000000,1.60000000000000000000,300.0000000000000000,1500.0000000000000000,360.0000000000000000,3500.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3782.0,"RIVER NIZ KODOMONI PWSS COMPLEX, DIBRUGARH",24.0000000000000000,25.0000000000000000,0.30000000000000000000,0.30000000000000000000,7.2000000000000000,7.6000000000000000,108.0000000000000000,176.0000000000000000,1.30000000000000000000,1.70000000000000000000,0.70000000000000000000,0.80000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3783.0,"RIVER MAGURI BEEL, GUIJAN, TINSUKIA",20.0000000000000000,26.0000000000000000,4.2000000000000000,9.4000000000000000,7.0000000000000000,7.9000000000000000,98.0000000000000000,119.0000000000000000,2.2000000000000000,2.7000000000000000,0.70000000000000000000,1.40000000000000000000,300.0000000000000000,730.0000000000000000,720.0000000000000000,1500.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3784.0,"RIVER TINGRAI NEAR TINSUKIA MSW DUMPING SITE, ITAKHOLA",21.0000000000000000,25.0000000000000000,5.6000000000000000,9.8000000000000000,7.3000000000000000,8.0000000000000000,126.0000000000000000,150.0000000000000000,1.40000000000000000000,2.3000000000000000,0.80000000000000000000,1.80000000000000000000,300.0000000000000000,610.0000000000000000,720.0000000000000000,1500.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3786.0,"RIVER GAI NADI AT SOMARAJAN, DHEMAJI",19.0000000000000000,25.0000000000000000,5.2000000000000000,8.0000000000000000,7.0000000000000000,7.8000000000000000,165.0000000000000000,196.0000000000000000,1.20000000000000000000,2.1000000000000000,0.60000000000000000000,1.40000000000000000000,300.0000000000000000,730.0000000000000000,700.0000000000000000,2000.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3788.0,"RIVER JIADHAL KUMOTIYA RIVER NEAR JIADHAL BRIDGE, DHEMAJI",20.0000000000000000,28.0000000000000000,5.7000000000000000,8.8000000000000000,7.0000000000000000,8.1000000000000000,158.0000000000000000,180.0000000000000000,1.30000000000000000000,2.1000000000000000,0.30000000000000000000,1.20000000000000000000,300.0000000000000000,910.0000000000000000,720.0000000000000000,2100.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3791.0,"RIVER KALIANI NEAR KANAIGHAT BRIDGE, KANAIGHAT",20.0000000000000000,30.0000000000000000,5.2000000000000000,9.8000000000000000,7.3000000000000000,7.7000000000000000,39.0000000000000000,69.0000000000000000,1.20000000000000000000,2.3000000000000000,0.40000000000000000000,1.70000000000000000000,300.0000000000000000,730.0000000000000000,720.0000000000000000,2000.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3796.0,RIVER KUJI (NEAR NEW BOGAGIGAON) NEAR WATER INTAKE POINT FOR NF RAILWAY,24.0000000000000000,33.0000000000000000,4.9000000000000000,5.9000000000000000,7.0000000000000000,7.7000000000000000,40.0000000000000000,79.0000000000000000,1.60000000000000000000,2.2000000000000000,0.50000000000000000000,1.10000000000000000000,300.0000000000000000,730.0000000000000000,360.0000000000000000,1500.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3799.0,RIVER KILLING IN MORIGAON DISTRICT,17.0000000000000000,31.0000000000000000,5.2000000000000000,8.8000000000000000,7.2000000000000000,7.7000000000000000,23.0000000000000000,82.0000000000000000,1.20000000000000000000,2.2000000000000000,0.60000000000000000000,1.40000000000000000000,300.0000000000000000,1100.0000000000000000,610.0000000000000000,2100.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3803.0,"RIVER MADHURA AT MADHURAGHAT, CACHAR",20.0000000000000000,25.0000000000000000,5.3000000000000000,5.8000000000000000,7.1000000000000000,7.5000000000000000,90.0000000000000000,125.0000000000000000,1.30000000000000000000,2.2000000000000000,0.40000000000000000000,0.80000000000000000000,300.0000000000000000,1400.0000000000000000,360.0000000000000000,3500.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3807.0,RIVER DIGARU AT NH CROSSING,19.0000000000000000,30.0000000000000000,6.5000000000000000,9.8000000000000000,7.0000000000000000,7.7000000000000000,47.0000000000000000,96.0000000000000000,1.40000000000000000000,2.2000000000000000,0.60000000000000000000,1.10000000000000000000,300.0000000000000000,1500.0000000000000000,1100.0000000000000000,3500.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3810.0,RIVER KULSI AT CHAYGAON NEAR NH37 CROSSING,19.0000000000000000,32.0000000000000000,5.6000000000000000,9.5000000000000000,7.1000000000000000,7.6000000000000000,46.0000000000000000,94.0000000000000000,1.10000000000000000000,2.5000000000000000,0.70000000000000000000,1.00000000000000000000,300.0000000000000000,1100.0000000000000000,1100.0000000000000000,3500.0000000000000000,,
India,Assam,"Calendar Year (Jan - Dec), 2020",3811.0,RIVER PUTHIMARI NEAR PUTHIMARI CHOWK AT NH CROSSING,19.0000000000000000,34.0000000000000000,5.6000000000000000,9.4000000000000000,7.0000000000000000,7.9000000000000000,54.0000000000000000,133.0000000000000000,1.40000000000000000000,2.8000000000000000,0.60000000000000000000,1.10000000000000000000,300.0000000000000000,910.0000000000000000,300.0000000000000000,2000.0000000000000000,,
India,Bihar,"Calendar Year (Jan - Dec), 2020",4399.0,"RIVER HARHA AT BAGHA, LAURIYA ROAD BRIDGE",16.0000000000000000,28.0000000000000000,6.6000000000000000,9.8000000000000000,7.4000000000000000,8.0000000000000000,203.0000000000000000,352.0000000000000000,1.30000000000000000000,2.3000000000000000,0.05000000000000000000,0.74000000000000000000,780.0000000000000000,160000.000000000000,1700.0000000000000000,160000.000000000000,,
India,Bihar,"Calendar Year (Jan - Dec), 2020",4400.0,RIVER LAKHANDEI SITAMARHI U/S,17.0000000000000000,32.0000000000000000,5.5000000000000000,8.5000000000000000,7.5000000000000000,8.3000000000000000,169.0000000000000000,668.0000000000000000,1.90000000000000000000,3.8000000000000000,0.05000000000000000000,0.54000000000000000000,2100.0000000000000000,160000.000000000000,3900.0000000000000000,160000.000000000000,,
India,Bihar,"Calendar Year (Jan - Dec), 2020",4401.0,RIVER LAKHANDEI SITAMARHI D/S,16.0000000000000000,28.0000000000000000,1.10000000000000000000,7.5000000000000000,7.3000000000000000,7.6000000000000000,209.0000000000000000,771.0000000000000000,2.5000000000000000,4.0000000000000000,0.19000000000000000000,0.57000000000000000000,4000.0000000000000000,160000.000000000000,28000.000000000000,160000.000000000000,,
India,Bihar,"Calendar Year (Jan - Dec), 2020",4405.0,"RIVER DHONS AT MADHWAPUR, MADHUBANI",19.0000000000000000,29.0000000000000000,4.8000000000000000,8.5000000000000000,7.2000000000000000,7.9000000000000000,130.0000000000000000,354.0000000000000000,1.10000000000000000000,2.0000000000000000,0.15000000000000000000,0.33000000000000000000,1100.0000000000000000,160000.000000000000,14000.0000000000000000,160000.000000000000,,
India,Goa,"Calendar Year (Jan - Dec), 2020",10012.0,RIVER MANDOVI AT PANAJI U/S RIBANDAR CHODAN FERRY,28.0000000000000000,32.0000000000000000,5.3000000000000000,7.8000000000000000,6.7000000000000000,7.7000000000000000,87.0000000000000000,56140.000000000000,1.00000000000000000000,2.0000000000000000,0.11000000000000000000,1.05000000000000000000,82.0000000000000000,330.0000000000000000,170.0000000000000000,490.0000000000000000,,
India,Goa,"Calendar Year (Jan - Dec), 2020",1399.0,"RIVER ZUARI AT CORTALIM, GOA",26.0000000000000000,32.0000000000000000,4.5000000000000000,7.9000000000000000,7.0000000000000000,7.7000000000000000,258.0000000000000000,58470.000000000000,1.00000000000000000000,2.9000000000000000,0.11000000000000000000,0.72000000000000000000,1300.0000000000000000,4900.0000000000000000,2300.0000000000000000,7900.0000000000000000,,
India,Goa,"Calendar Year (Jan - Dec), 2020",1400.0,"RIVER MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",28.0000000000000000,32.0000000000000000,5.3000000000000000,7.5000000000000000,6.7000000000000000,7.9000000000000000,359.0000000000000000,59130.000000000000,1.00000000000000000000,1.90000000000000000000,0.11000000000000000000,1.09000000000000000000,70.0000000000000000,130.0000000000000000,120.0000000000000000,280.0000000000000000,,
India,Goa,"Calendar Year (Jan - Dec), 2020",1475.0,RIVER ZUARI AT PANCHAWADI,27.0000000000000000,31.0000000000000000,4.0000000000000000,7.6000000000000000,6.2000000000000000,7.5000000000000000,82.0000000000000000,27560.000000000000,1.00000000000000000000,2.3000000000000000,0.16000000000000000000,0.82000000000000000000,78.0000000000000000,2200.0000000000000000,130.0000000000000000,3300.0000000000000000,,
India,Goa,"Calendar Year (Jan - Dec), 2020",1476.0,"RIVER MANDOVI AT TONCA, MARCELA, GOA",26.0000000000000000,30.0000000000000000,4.0000000000000000,7.3000000000000000,6.1000000000000000,7.2000000000000000,135.0000000000000000,47660.000000000000,1.00000000000000000000,1.70000000000000000000,0.11000000000000000000,0.78000000000000000000,680.0000000000000000,1300.0000000000000000,1100.0000000000000000,3300.0000000000000000,,
India,Goa,"Calendar Year (Jan - Dec), 2020",1543.0,"RIVER KALNA AT CHANDEL- PERNEM, GOA",26.0000000000000000,31.0000000000000000,6.4000000000000000,8.0000000000000000,6.5000000000000000,7.2000000000000000,15.0000000000000000,101.0000000000000000,1.00000000000000000000,1.00000000000000000000,0.06000000000000000000,0.62000000000000000000,230.0000000000000000,2300.0000000000000000,330.0000000000000000,3300.0000000000000000,,
India,Goa,"Calendar Year (Jan - Dec), 2020",1544.0,"RIVER VALVANT AT SANKLI - BICHOLIM, GOA",27.0000000000000000,30.0000000000000000,6.4000000000000000,8.4000000000000000,5.8000000000000000,7.0000000000000000,44.0000000000000000,94.0000000000000000,1.00000000000000000000,2.0000000000000000,0.11000000000000000000,0.32000000000000000000,1300.0000000000000000,2200.0000000000000000,2200.0000000000000000,4900.0000000000000000,,
